지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%)
102,백령도,2023-06-21 08:00,18.1,.1,1.7,98
102,백령도,2023-06-21 09:00,19.2,0,2.3,95
102,백령도,2023-06-21 10:00,18.1,,3.2,95
102,백령도,2023-06-21 11:00,19.4,,4,92
102,백령도,2023-06-21 12:00,21.2,,3.2,84
102,백령도,2023-06-21 13:00,21,,3.6,85
102,백령도,2023-06-21 14:00,18.4,,4.1,93
102,백령도,2023-06-21 15:00,18.5,,4.5,90
102,백령도,2023-06-21 16:00,19.7,,5.3,86
102,백령도,2023-06-21 17:00,19.7,,5,85
102,백령도,2023-06-21 18:00,19.7,,4,84
102,백령도,2023-06-21 19:00,18.9,,3.1,88
102,백령도,2023-06-21 20:00,17.7,,2.6,92
102,백령도,2023-06-21 21:00,17.5,,2.1,93
102,백령도,2023-06-21 22:00,17.5,,1.6,93
102,백령도,2023-06-21 23:00,17.6,,2.2,92
102,백령도,2023-06-22 00:00,17.7,,1.8,93
102,백령도,2023-06-22 01:00,17.9,,2.5,92
102,백령도,2023-06-22 02:00,18.3,,2.4,94
102,백령도,2023-06-22 03:00,17.6,,1.8,96
102,백령도,2023-06-22 04:00,17.7,,2.6,97
102,백령도,2023-06-22 05:00,18.2,,2.7,97
102,백령도,2023-06-22 06:00,18.7,,2.2,98
102,백령도,2023-06-22 07:00,18.9,,.9,98
102,백령도,2023-06-22 08:00,20.6,,1.8,89
102,백령도,2023-06-22 09:00,21.7,,2.8,81
102,백령도,2023-06-22 10:00,21.4,,3.4,84
102,백령도,2023-06-22 11:00,21.5,,4.2,86
102,백령도,2023-06-22 12:00,21.5,,4.1,85
102,백령도,2023-06-22 13:00,21.5,,4.7,88
102,백령도,2023-06-22 14:00,23.6,,5.6,76
102,백령도,2023-06-22 15:00,23.2,,7,81
102,백령도,2023-06-22 16:00,23,,5.1,81
102,백령도,2023-06-22 17:00,22.8,,5.1,84
102,백령도,2023-06-22 18:00,22.1,,4,87
102,백령도,2023-06-22 19:00,21.9,,4.4,90
102,백령도,2023-06-22 20:00,21,,3.5,93
102,백령도,2023-06-22 21:00,20.8,,3.8,92
102,백령도,2023-06-22 22:00,20.1,,3,94
102,백령도,2023-06-22 23:00,20,,3.6,94
102,백령도,2023-06-23 00:00,20,,3,94
102,백령도,2023-06-23 01:00,19.3,,2,97
102,백령도,2023-06-23 02:00,19.7,,1.5,93
102,백령도,2023-06-23 03:00,19.4,,1.7,94
102,백령도,2023-06-23 04:00,19.7,,1.3,92
102,백령도,2023-06-23 05:00,20.7,,0,86
102,백령도,2023-06-23 06:00,19,,.5,93
102,백령도,2023-06-23 07:00,22.6,,1,78
102,백령도,2023-06-23 08:00,23.4,,.4,76
102,백령도,2023-06-23 09:00,25.9,,.9,56
102,백령도,2023-06-23 10:00,26.4,,2.6,50
102,백령도,2023-06-23 11:00,27.6,,2.3,47
102,백령도,2023-06-23 12:00,27.9,,1.3,50
102,백령도,2023-06-23 13:00,24.9,,3.6,65
102,백령도,2023-06-23 14:00,23.8,,4,72
102,백령도,2023-06-23 15:00,22.7,,3.3,77
102,백령도,2023-06-23 16:00,22.6,,2.9,75
102,백령도,2023-06-23 17:00,23.6,,2.2,74
102,백령도,2023-06-23 18:00,22.7,,2.3,77
102,백령도,2023-06-23 19:00,21.5,,2.6,83
102,백령도,2023-06-23 20:00,20.1,,1.6,89
102,백령도,2023-06-23 21:00,19.8,,3.7,91
102,백령도,2023-06-23 22:00,19.9,,.4,88
102,백령도,2023-06-23 23:00,18.1,,1.7,98
102,백령도,2023-06-24 00:00,19,,2.1,96
102,백령도,2023-06-24 01:00,20.1,,2.3,88
102,백령도,2023-06-24 02:00,19.4,,1.9,90
102,백령도,2023-06-24 03:00,19.4,,1.5,89
102,백령도,2023-06-24 04:00,18.9,,1.4,93
102,백령도,2023-06-24 05:00,18.5,,.8,94
102,백령도,2023-06-24 06:00,18.8,,1.4,96
102,백령도,2023-06-24 07:00,19.9,,3.8,95
102,백령도,2023-06-24 08:00,20.2,,5.2,97
102,백령도,2023-06-24 09:00,21.5,,3.6,94
102,백령도,2023-06-24 10:00,21.5,,2.3,92
102,백령도,2023-06-24 11:00,22.5,,3.3,84
102,백령도,2023-06-24 12:00,23.8,,4.5,82
102,백령도,2023-06-24 13:00,24,,5.1,79
102,백령도,2023-06-24 14:00,23.9,,4.9,81
102,백령도,2023-06-24 15:00,24.1,,3.9,76
102,백령도,2023-06-24 16:00,23.7,,4.9,78
102,백령도,2023-06-24 17:00,23.4,,4.7,80
102,백령도,2023-06-24 18:00,22.6,,3.4,83
102,백령도,2023-06-24 19:00,21.2,,2.3,89
102,백령도,2023-06-24 20:00,20.4,,2.1,94
102,백령도,2023-06-24 21:00,19.8,,1.8,97
102,백령도,2023-06-24 22:00,18.5,,1,97
102,백령도,2023-06-24 23:00,18.8,,1.4,98
102,백령도,2023-06-25 00:00,19.3,,.9,98
102,백령도,2023-06-25 01:00,19.5,,2.3,98
102,백령도,2023-06-25 02:00,19.4,,.7,98
102,백령도,2023-06-25 03:00,19,,1.1,98
102,백령도,2023-06-25 04:00,19.5,,1,98
102,백령도,2023-06-25 05:00,19.4,,1.4,98
102,백령도,2023-06-25 06:00,19.3,,1.8,98
102,백령도,2023-06-25 07:00,20,,1.9,97
102,백령도,2023-06-25 08:00,21.5,,2.5,85
102,백령도,2023-06-25 09:00,23.7,,1.9,75
102,백령도,2023-06-25 10:00,25,,1.8,67
102,백령도,2023-06-25 11:00,26.4,,1.7,59
102,백령도,2023-06-25 12:00,27.6,,1.4,60
102,백령도,2023-06-25 13:00,26.3,,3.2,63
102,백령도,2023-06-25 14:00,25.5,,3,65
102,백령도,2023-06-25 15:00,26,,3.4,63
102,백령도,2023-06-25 16:00,26.4,,2.6,63
102,백령도,2023-06-25 17:00,24.3,,2.3,68
102,백령도,2023-06-25 18:00,23.8,,2,68
102,백령도,2023-06-25 19:00,22.8,,1.5,71
102,백령도,2023-06-25 20:00,21.9,,1.7,74
102,백령도,2023-06-25 21:00,21.7,,1.5,77
102,백령도,2023-06-25 22:00,23.2,,.1,75
102,백령도,2023-06-25 23:00,22.3,,1.7,81
102,백령도,2023-06-26 00:00,23.4,,.6,75
102,백령도,2023-06-26 01:00,21.8,,1.4,84
102,백령도,2023-06-26 02:00,20.7,0,1.1,88
102,백령도,2023-06-26 03:00,20.5,0,2,91
102,백령도,2023-06-26 04:00,20.6,2.2,2.5,92
102,백령도,2023-06-26 05:00,20.1,2,2.8,92
102,백령도,2023-06-26 06:00,19.4,1.8,6.9,96
102,백령도,2023-06-26 07:00,19.2,1.6,3.3,98
102,백령도,2023-06-26 08:00,19.1,.1,4.6,98
102,백령도,2023-06-26 09:00,19.6,.1,4.4,98
102,백령도,2023-06-26 10:00,19.7,.2,4.2,98
102,백령도,2023-06-26 11:00,20.4,0,3,98
102,백령도,2023-06-26 12:00,22.2,.1,4.6,98
102,백령도,2023-06-26 13:00,23,,4.6,89
102,백령도,2023-06-26 14:00,22,,4.2,92
102,백령도,2023-06-26 15:00,20.6,,4.9,96
102,백령도,2023-06-26 16:00,21.1,,7,96
102,백령도,2023-06-26 17:00,20.8,,6.1,96
102,백령도,2023-06-26 18:00,21.3,0,8.5,97
102,백령도,2023-06-26 19:00,21.1,0,8.2,97
102,백령도,2023-06-26 20:00,21.1,.4,7.5,98
102,백령도,2023-06-26 21:00,21.5,2.9,6.2,94
102,백령도,2023-06-26 22:00,21.6,,6.7,92
102,백령도,2023-06-26 23:00,20.5,.4,6.1,94
102,백령도,2023-06-27 00:00,20.2,.1,7.1,95
102,백령도,2023-06-27 01:00,20.4,0,5,92
102,백령도,2023-06-27 02:00,20.4,0,5.2,91
102,백령도,2023-06-27 03:00,20.8,,7.2,88
102,백령도,2023-06-27 04:00,20.9,,6.4,86
102,백령도,2023-06-27 05:00,21.2,,8,85
102,백령도,2023-06-27 06:00,21.5,,6.9,87
102,백령도,2023-06-27 07:00,21.9,,5.9,86
102,백령도,2023-06-27 08:00,22.9,,6.4,81
102,백령도,2023-06-27 09:00,23.9,,5.9,75
102,백령도,2023-06-27 10:00,24.1,,6.8,76
102,백령도,2023-06-27 11:00,24.8,,7.4,75
102,백령도,2023-06-27 12:00,25.2,,6.2,75
102,백령도,2023-06-27 13:00,25.2,,5.9,75
102,백령도,2023-06-27 14:00,25.4,,6.1,76
102,백령도,2023-06-27 15:00,25.5,,5.7,76
102,백령도,2023-06-27 16:00,24.7,,6.9,75
102,백령도,2023-06-27 17:00,24.3,,4.6,75
102,백령도,2023-06-27 18:00,23.5,,6.2,80
102,백령도,2023-06-27 19:00,22.8,,4.1,82
102,백령도,2023-06-27 20:00,22.3,,2.1,83
102,백령도,2023-06-27 21:00,19.7,,2.6,96
102,백령도,2023-06-27 22:00,18.9,,2.5,97
102,백령도,2023-06-27 23:00,20.4,,4.2,98
102,백령도,2023-06-28 00:00,20.5,,4.4,96
102,백령도,2023-06-28 01:00,19.4,,2.3,96
102,백령도,2023-06-28 02:00,19.5,,2.2,98
102,백령도,2023-06-28 03:00,20.1,0,3.6,98
102,백령도,2023-06-28 04:00,20.2,.1,2.5,98
102,백령도,2023-06-28 05:00,19.8,0,2.5,98
102,백령도,2023-06-28 06:00,19.9,.1,4.5,98
102,백령도,2023-06-28 07:00,19.9,0,4.7,98
102,백령도,2023-06-28 08:00,20.1,,4.6,98
102,백령도,2023-06-28 09:00,20,,3.8,98
102,백령도,2023-06-28 10:00,20.6,,4.2,98
102,백령도,2023-06-28 11:00,21.5,,4.3,97
102,백령도,2023-06-28 12:00,22.3,,5,89
102,백령도,2023-06-28 13:00,21.5,,6.1,93
102,백령도,2023-06-28 14:00,21,,5.5,95
102,백령도,2023-06-28 15:00,21.2,,5.2,95
102,백령도,2023-06-28 16:00,21.5,,4.2,94
102,백령도,2023-06-28 17:00,21.3,,3.5,97
102,백령도,2023-06-28 18:00,21.2,,4.9,97
102,백령도,2023-06-28 19:00,20.7,,4.7,97
102,백령도,2023-06-28 20:00,20.6,,5,98
102,백령도,2023-06-28 21:00,20.4,,3.8,98
102,백령도,2023-06-28 22:00,20.4,,3.9,98
102,백령도,2023-06-28 23:00,20.4,,2.1,98
102,백령도,2023-06-29 00:00,20.3,,4.2,98
102,백령도,2023-06-29 01:00,19.9,.1,6.3,98
102,백령도,2023-06-29 02:00,19.6,0,3.5,98
102,백령도,2023-06-29 03:00,20,.1,5.1,98
102,백령도,2023-06-29 04:00,20.4,.1,5.7,99
102,백령도,2023-06-29 05:00,20.4,2.8,5.2,99
102,백령도,2023-06-29 06:00,20.9,9.9,4.6,98
102,백령도,2023-06-29 07:00,20.4,16.5,6.5,98
102,백령도,2023-06-29 08:00,20.7,1.6,4.5,98
102,백령도,2023-06-29 09:00,20.8,.6,5.6,98
102,백령도,2023-06-29 10:00,20.2,4.8,7.3,98
102,백령도,2023-06-29 11:00,20.8,3.9,4,98
102,백령도,2023-06-29 12:00,20.9,1.6,6,98
102,백령도,2023-06-29 13:00,21.1,.5,7.5,98
102,백령도,2023-06-29 14:00,22,.2,3.9,98
102,백령도,2023-06-29 15:00,22.7,.1,3.9,98
102,백령도,2023-06-29 16:00,23.2,,2.8,97
102,백령도,2023-06-29 17:00,23.6,,1.2,93
102,백령도,2023-06-29 18:00,23.9,,1,94
102,백령도,2023-06-29 19:00,21.8,0,.8,98
102,백령도,2023-06-29 20:00,22,.2,1.7,98
102,백령도,2023-06-29 21:00,21.3,.7,1.5,98
102,백령도,2023-06-29 22:00,20.4,.4,2.3,98
102,백령도,2023-06-29 23:00,20.6,.2,1.3,98
102,백령도,2023-06-30 00:00,20.8,.2,1.3,98
102,백령도,2023-06-30 01:00,21.1,.3,1.3,98
102,백령도,2023-06-30 02:00,21.6,.1,1.9,98
102,백령도,2023-06-30 03:00,21.4,.1,2.6,98
102,백령도,2023-06-30 04:00,21.1,,1.8,98
102,백령도,2023-06-30 05:00,21,,3.1,98
102,백령도,2023-06-30 06:00,21.4,,2,97
102,백령도,2023-06-30 07:00,22.1,,2.7,93
102,백령도,2023-06-30 08:00,23.4,,1.6,88
102,백령도,2023-06-30 09:00,22.7,,1.4,88
102,백령도,2023-06-30 10:00,22.8,,3.7,89
102,백령도,2023-06-30 11:00,24.4,,2.1,80
102,백령도,2023-06-30 12:00,24.4,,3.2,75
102,백령도,2023-06-30 13:00,25.4,,3.7,64
102,백령도,2023-06-30 14:00,25,,3.3,71
102,백령도,2023-06-30 15:00,25.3,,3.5,68
102,백령도,2023-06-30 16:00,25.4,,2.9,70
102,백령도,2023-06-30 17:00,25.5,,3.4,67
102,백령도,2023-06-30 18:00,24.9,,3,69
102,백령도,2023-06-30 19:00,25.1,,1.9,70
102,백령도,2023-06-30 20:00,23.6,,.6,77
102,백령도,2023-06-30 21:00,22.1,,1.3,87
102,백령도,2023-06-30 22:00,20.1,,3.1,88
102,백령도,2023-06-30 23:00,19.8,,2.4,89
102,백령도,2023-07-01 00:00,20.8,,1.1,89
102,백령도,2023-07-01 01:00,20.2,,.8,92
102,백령도,2023-07-01 02:00,19.7,,1.6,95
102,백령도,2023-07-01 03:00,18.8,,1.2,95
102,백령도,2023-07-01 04:00,19.4,,1.2,92
102,백령도,2023-07-01 05:00,19.3,,1.8,94
102,백령도,2023-07-01 06:00,19.9,,1.4,94
102,백령도,2023-07-01 07:00,21,,.8,92
102,백령도,2023-07-01 08:00,21.6,,1.6,89
102,백령도,2023-07-01 09:00,22.5,,1.8,91
102,백령도,2023-07-01 10:00,24.4,,1.6,82
102,백령도,2023-07-01 11:00,25.4,,1.7,79
102,백령도,2023-07-01 12:00,25,,3.1,78
102,백령도,2023-07-01 13:00,24.9,,2.4,78
102,백령도,2023-07-01 14:00,24.5,,2.3,79
102,백령도,2023-07-01 15:00,25.4,,2,78
102,백령도,2023-07-01 16:00,24.9,,1.9,79
102,백령도,2023-07-01 17:00,25.2,,1.6,79
102,백령도,2023-07-01 18:00,25.7,,2.5,77
102,백령도,2023-07-01 19:00,24.3,,1.7,83
102,백령도,2023-07-01 20:00,23.3,,.5,87
102,백령도,2023-07-01 21:00,21.9,,.6,94
102,백령도,2023-07-01 22:00,21.3,,1,95
102,백령도,2023-07-01 23:00,21,,.5,97
102,백령도,2023-07-02 00:00,21.2,,1.1,97
102,백령도,2023-07-02 01:00,21.6,,1.5,96
102,백령도,2023-07-02 02:00,21.8,,.5,95
102,백령도,2023-07-02 03:00,22.1,,.5,94
102,백령도,2023-07-02 04:00,21.5,,1.5,96
102,백령도,2023-07-02 05:00,21.4,,1.8,97
102,백령도,2023-07-02 06:00,21.5,,1.8,97
102,백령도,2023-07-02 07:00,21.4,,.6,97
102,백령도,2023-07-02 08:00,21.9,,2.1,95
102,백령도,2023-07-02 09:00,22.7,,2,92
102,백령도,2023-07-02 10:00,22.6,,1.8,90
102,백령도,2023-07-02 11:00,24,,2.7,87
102,백령도,2023-07-02 12:00,24.9,,4.5,78
102,백령도,2023-07-02 13:00,24.6,,4.3,79
102,백령도,2023-07-02 14:00,25.2,,3.8,76
102,백령도,2023-07-02 15:00,25.6,,3.3,71
102,백령도,2023-07-02 16:00,25.6,,3.8,72
102,백령도,2023-07-02 17:00,25,,2.6,74
102,백령도,2023-07-02 18:00,23.7,,3.3,80
102,백령도,2023-07-02 19:00,23.3,,1.9,79
102,백령도,2023-07-02 20:00,21.1,,.3,92
102,백령도,2023-07-02 21:00,20.5,,1,96
102,백령도,2023-07-02 22:00,20.8,,.7,95
102,백령도,2023-07-02 23:00,20.6,,0,95
102,백령도,2023-07-03 00:00,20.1,,.3,95
102,백령도,2023-07-03 01:00,19.5,,0,96
102,백령도,2023-07-03 02:00,20.3,,0,95
102,백령도,2023-07-03 03:00,20.2,,1,94
102,백령도,2023-07-03 04:00,20.4,,.6,92
102,백령도,2023-07-03 05:00,20.1,,3,95
102,백령도,2023-07-03 06:00,20.3,,1.7,97
102,백령도,2023-07-03 07:00,21.4,,1.6,97
102,백령도,2023-07-03 08:00,22.9,,2.4,92
102,백령도,2023-07-03 09:00,24.7,,2.3,82
102,백령도,2023-07-03 10:00,23.9,,2.2,86
102,백령도,2023-07-03 11:00,26.5,,2.4,76
102,백령도,2023-07-03 12:00,26.7,,3,73
102,백령도,2023-07-03 13:00,26.5,,2.7,72
102,백령도,2023-07-03 14:00,26.2,,1.3,75
102,백령도,2023-07-03 15:00,26.9,,2.2,70
102,백령도,2023-07-03 16:00,27.4,,1.8,71
102,백령도,2023-07-03 17:00,26.8,,1.8,72
102,백령도,2023-07-03 18:00,24.9,,1.2,81
102,백령도,2023-07-03 19:00,23.3,,1,87
102,백령도,2023-07-03 20:00,22.5,,.8,91
102,백령도,2023-07-03 21:00,22.9,,.3,89
102,백령도,2023-07-03 22:00,22.8,,0,90
102,백령도,2023-07-03 23:00,23.3,,.9,89
102,백령도,2023-07-04 00:00,22.8,,.7,92
102,백령도,2023-07-04 01:00,22.6,,1.7,93
102,백령도,2023-07-04 02:00,22.2,,2.1,94
102,백령도,2023-07-04 03:00,22.1,,3.1,96
102,백령도,2023-07-04 04:00,22,,3.9,98
102,백령도,2023-07-04 05:00,22,,5.1,98
102,백령도,2023-07-04 06:00,21.6,,5.1,98
102,백령도,2023-07-04 07:00,20.9,.1,6.4,98
102,백령도,2023-07-04 08:00,21.2,0,6.2,98
102,백령도,2023-07-04 09:00,21.5,0,4.7,98
102,백령도,2023-07-04 10:00,21.5,,4.3,98
102,백령도,2023-07-04 11:00,21.9,.4,5.4,98
102,백령도,2023-07-04 12:00,21.9,2.4,5.9,98
102,백령도,2023-07-04 13:00,21.7,2.1,4.4,98
102,백령도,2023-07-04 14:00,21.4,.1,6.7,98
102,백령도,2023-07-04 15:00,21.8,2.9,5.4,98
102,백령도,2023-07-04 16:00,22.5,23.9,7,98
102,백령도,2023-07-04 17:00,22,10.3,3.2,98
102,백령도,2023-07-04 18:00,22.6,.6,9,98
102,백령도,2023-07-04 19:00,22.6,.4,7.2,98
102,백령도,2023-07-04 20:00,23.2,0,7.6,98
102,백령도,2023-07-04 21:00,23.8,.2,8.7,98
102,백령도,2023-07-04 22:00,24.3,,8.1,93
102,백령도,2023-07-04 23:00,24.3,,8.3,93
102,백령도,2023-07-05 00:00,23.1,,6,93
102,백령도,2023-07-05 01:00,21.9,,9.3,95
102,백령도,2023-07-05 02:00,21.6,0,8.1,93
102,백령도,2023-07-05 03:00,21.7,,9.3,88
102,백령도,2023-07-05 04:00,21.3,,8.1,92
102,백령도,2023-07-05 05:00,21,,8.8,88
102,백령도,2023-07-05 06:00,20.6,,9.2,88
102,백령도,2023-07-05 07:00,21.2,,7.3,88
102,백령도,2023-07-05 08:00,22.1,,6.3,87
102,백령도,2023-07-05 09:00,22.9,,6.7,86
102,백령도,2023-07-05 10:00,23.5,,5.8,83
102,백령도,2023-07-05 11:00,24.4,,5.5,78
102,백령도,2023-07-05 12:00,25.3,,5.3,72
102,백령도,2023-07-05 13:00,25.6,,4.3,76
102,백령도,2023-07-05 14:00,25.2,,4.2,76
102,백령도,2023-07-05 15:00,25.2,,5,78
102,백령도,2023-07-05 16:00,25.2,,4.9,74
102,백령도,2023-07-05 17:00,25,,4.6,74
102,백령도,2023-07-05 18:00,23.7,,5.7,82
102,백령도,2023-07-05 19:00,23.5,,6,82
102,백령도,2023-07-05 20:00,23.3,,5,84
102,백령도,2023-07-05 21:00,22.7,,4.1,89
102,백령도,2023-07-05 22:00,22.3,,3,92
102,백령도,2023-07-05 23:00,22.1,,2.1,93
102,백령도,2023-07-06 00:00,20.1,,2.9,97
102,백령도,2023-07-06 01:00,20,,3.2,97
102,백령도,2023-07-06 02:00,20,,4.1,96
102,백령도,2023-07-06 03:00,20.1,,2.5,96
102,백령도,2023-07-06 04:00,20.5,,3.5,96
102,백령도,2023-07-06 05:00,20.4,,2.4,94
102,백령도,2023-07-06 06:00,20.3,,3.2,94
102,백령도,2023-07-06 07:00,22.1,,2.3,89
102,백령도,2023-07-06 08:00,24.3,,4.6,81
102,백령도,2023-07-06 09:00,24.6,,3.7,79
102,백령도,2023-07-06 10:00,25.7,,5.3,77
102,백령도,2023-07-06 11:00,26.3,,4.5,73
102,백령도,2023-07-06 12:00,26.3,,6,72
102,백령도,2023-07-06 13:00,26.7,,5.9,73
102,백령도,2023-07-06 14:00,27.4,,5.9,67
102,백령도,2023-07-06 15:00,27.5,,4.1,70
102,백령도,2023-07-06 16:00,26.4,,6.2,75
102,백령도,2023-07-06 17:00,26.4,,5.5,76
102,백령도,2023-07-06 18:00,25,,5.4,78
102,백령도,2023-07-06 19:00,22.7,,3.3,89
102,백령도,2023-07-06 20:00,22.3,,2.5,93
102,백령도,2023-07-06 21:00,22,,2.5,96
102,백령도,2023-07-06 22:00,22.2,,7.1,97
102,백령도,2023-07-06 23:00,22.2,,6.3,98
102,백령도,2023-07-07 00:00,21.7,,4.6,98
102,백령도,2023-07-07 01:00,21.6,,3.9,98
102,백령도,2023-07-07 02:00,21.9,,5.4,98
102,백령도,2023-07-07 03:00,21,,3.2,98
102,백령도,2023-07-07 04:00,21.5,,4.3,98
102,백령도,2023-07-07 05:00,21.4,,4.2,97
102,백령도,2023-07-07 06:00,20.7,,4.3,98
102,백령도,2023-07-07 07:00,21.4,,4.9,98
102,백령도,2023-07-07 08:00,20.8,,3.7,98
102,백령도,2023-07-07 09:00,21.8,,5.5,98
102,백령도,2023-07-07 10:00,22.2,,4.4,95
102,백령도,2023-07-07 11:00,23,,5.7,92
102,백령도,2023-07-07 12:00,23,,6.9,89
102,백령도,2023-07-07 13:00,25.6,,5.3,79
102,백령도,2023-07-07 14:00,25.2,,6.8,75
102,백령도,2023-07-07 15:00,25.1,,6.5,74
102,백령도,2023-07-07 16:00,24.7,,4.7,77
102,백령도,2023-07-07 17:00,23.5,,5.3,85
102,백령도,2023-07-07 18:00,23.8,,4.1,84
102,백령도,2023-07-07 19:00,23.3,,2.6,86
102,백령도,2023-07-07 20:00,22.4,,2.2,92
102,백령도,2023-07-07 21:00,20.6,,1.6,94
102,백령도,2023-07-07 22:00,20.6,,1,96
102,백령도,2023-07-07 23:00,20.5,,.9,97
102,백령도,2023-07-08 00:00,20.1,,1.1,97
102,백령도,2023-07-08 01:00,20.2,,1.2,98
102,백령도,2023-07-08 02:00,20.6,,2.7,91
102,백령도,2023-07-08 03:00,19.3,,2.5,95
102,백령도,2023-07-08 04:00,20.2,,2.1,93
102,백령도,2023-07-08 05:00,20,,2.3,93
102,백령도,2023-07-08 06:00,19.7,,1.5,95
102,백령도,2023-07-08 07:00,20.4,,.5,94
102,백령도,2023-07-08 08:00,21.4,,1,90
102,백령도,2023-07-08 09:00,22.6,,3.5,85
102,백령도,2023-07-08 10:00,23.3,,6.5,84
102,백령도,2023-07-08 11:00,23.3,,7.7,81
102,백령도,2023-07-08 12:00,22.9,,5.9,87
102,백령도,2023-07-08 13:00,21.9,,4.2,91
102,백령도,2023-07-08 14:00,22,,3.8,90
102,백령도,2023-07-08 15:00,21.7,,3.9,93
102,백령도,2023-07-08 16:00,21.9,,2.8,92
102,백령도,2023-07-08 17:00,22.6,,3.2,89
102,백령도,2023-07-08 18:00,21.7,,3.6,92
102,백령도,2023-07-08 19:00,21.3,,4.1,94
102,백령도,2023-07-08 20:00,21.2,,3.3,95
102,백령도,2023-07-08 21:00,21.5,,3.4,93
102,백령도,2023-07-08 22:00,21.5,,4,93
102,백령도,2023-07-08 23:00,20.9,,4.4,95
102,백령도,2023-07-09 00:00,21.3,,4.6,96
102,백령도,2023-07-09 01:00,21.2,.5,4.9,97
102,백령도,2023-07-09 02:00,21.2,.2,2.9,98
102,백령도,2023-07-09 03:00,22.4,.3,6.1,98
102,백령도,2023-07-09 04:00,22.4,0,3.8,98
102,백령도,2023-07-09 05:00,20.3,0,4.3,98
102,백령도,2023-07-09 06:00,20.8,1.3,2.2,98
102,백령도,2023-07-09 07:00,20.1,.2,3.8,98
102,백령도,2023-07-09 08:00,19.8,1.3,4.6,98
102,백령도,2023-07-09 09:00,20.6,.4,3.6,97
102,백령도,2023-07-09 10:00,22.1,0,4.4,90
102,백령도,2023-07-09 11:00,21.6,10,4,92
102,백령도,2023-07-09 12:00,23.8,,4.6,86
102,백령도,2023-07-09 13:00,23.5,,5.7,85
102,백령도,2023-07-09 14:00,24.4,,5.1,82
102,백령도,2023-07-09 15:00,23.6,,6.5,84
102,백령도,2023-07-09 16:00,24,,5.8,84
102,백령도,2023-07-09 17:00,22.8,,4.8,88
102,백령도,2023-07-09 18:00,22.4,,4.7,92
102,백령도,2023-07-09 19:00,22,,4.1,97
102,백령도,2023-07-09 20:00,22,,5.6,98
102,백령도,2023-07-09 21:00,21.4,,5.9,98
102,백령도,2023-07-09 22:00,21.1,,3.9,98
102,백령도,2023-07-09 23:00,21.6,,3,98
102,백령도,2023-07-10 00:00,22.2,,4.6,98
102,백령도,2023-07-10 01:00,22.4,,4.3,98
102,백령도,2023-07-10 02:00,22.1,,4.4,98
102,백령도,2023-07-10 03:00,21.7,,4.2,98
102,백령도,2023-07-10 04:00,22.1,,3.2,98
102,백령도,2023-07-10 05:00,21.5,,4.4,98
102,백령도,2023-07-10 06:00,21.5,,3,98
102,백령도,2023-07-10 07:00,21.5,,1.4,98
102,백령도,2023-07-10 08:00,21.9,,2,98
102,백령도,2023-07-10 09:00,21.6,,2.7,98
102,백령도,2023-07-10 10:00,23.3,,2.3,96
102,백령도,2023-07-10 11:00,25.9,,3.5,80
102,백령도,2023-07-10 12:00,26.1,,3.6,79
102,백령도,2023-07-10 13:00,26,,3.1,78
102,백령도,2023-07-10 14:00,26.1,,3,81
102,백령도,2023-07-10 15:00,26.3,,3.4,80
102,백령도,2023-07-10 16:00,26,,4,82
102,백령도,2023-07-10 17:00,25.7,,3.8,83
102,백령도,2023-07-10 18:00,24.9,,4.7,86
102,백령도,2023-07-10 19:00,23.2,,3,93
102,백령도,2023-07-10 20:00,23.5,,3.1,95
102,백령도,2023-07-10 21:00,21.3,,1.6,96
102,백령도,2023-07-10 22:00,23.4,,5.2,97
102,백령도,2023-07-10 23:00,22.7,,3.9,97
102,백령도,2023-07-11 00:00,22,,2.9,98
102,백령도,2023-07-11 01:00,22.7,,6,98
102,백령도,2023-07-11 02:00,22.5,,3.6,97
102,백령도,2023-07-11 03:00,21.9,,3.6,98
102,백령도,2023-07-11 04:00,22.6,,5.7,98
102,백령도,2023-07-11 05:00,22.8,,5.8,98
102,백령도,2023-07-11 06:00,22.7,,4.9,98
102,백령도,2023-07-11 07:00,22.5,,3.8,98
102,백령도,2023-07-11 08:00,22.3,0,2.3,98
102,백령도,2023-07-11 09:00,22.7,0,3.9,98
102,백령도,2023-07-11 10:00,22.1,0,2.1,95
102,백령도,2023-07-11 11:00,21.5,3.8,2.8,98
102,백령도,2023-07-11 12:00,21.1,.6,2.8,98
102,백령도,2023-07-11 13:00,21.2,0,4,98
102,백령도,2023-07-11 14:00,22.9,0,3.9,89
102,백령도,2023-07-11 15:00,24.4,,3.8,89
102,백령도,2023-07-11 16:00,23.9,,4.5,88
102,백령도,2023-07-11 17:00,22.9,,3.1,91
102,백령도,2023-07-11 18:00,23.4,,1.6,92
102,백령도,2023-07-11 19:00,22,,2,95
102,백령도,2023-07-11 20:00,22.5,,1.4,96
102,백령도,2023-07-11 21:00,22.2,,4.1,97
102,백령도,2023-07-11 22:00,22,,2.3,98
102,백령도,2023-07-11 23:00,21.7,,.5,98
102,백령도,2023-07-12 00:00,22,,3,98
102,백령도,2023-07-12 01:00,21.4,,1.6,98
102,백령도,2023-07-12 02:00,22.9,,.5,98
102,백령도,2023-07-12 03:00,23,,1.6,98
102,백령도,2023-07-12 04:00,23.4,,1,97
102,백령도,2023-07-12 05:00,23,,.6,97
